SUBJID_tissue	SMTSD	Subject_id
GTEX-1A8FM_Liver	Liver	GTEX-1A8FM
GTEX-1A8FM_Esophagus	Esophagus	GTEX-1A8FM
GTEX-1A8FM_Pancreas	Pancreas	GTEX-1A8FM
GTEX-1A8FM_Adrenal_Gland	Adrenal_Gland	GTEX-1A8FM
GTEX-1A8FM_Ovary	Ovary	GTEX-1A8FM
GTEX-1A8FM_Uterus	Uterus	GTEX-1A8FM
GTEX-1A8FM_Vagina	Vagina	GTEX-1A8FM
GTEX-1A8FM_Pituitary	Pituitary	GTEX-1A8FM
GTEX-1A8G6_Blood	Blood	GTEX-1A8G6
GTEX-1A8G6_Skin	Skin	GTEX-1A8G6
GTEX-1A8G6_Brain	Brain	GTEX-1A8G6
GTEX-1A8G6_Muscle	Muscle	GTEX-1A8G6
GTEX-1A8G6_Blood_Vessel	Blood_Vessel	GTEX-1A8G6
GTEX-1A8G6_Nerve	Nerve	GTEX-1A8G6
GTEX-1A8G6_Adipose_Tissue	Adipose_Tissue	GTEX-1A8G6
GTEX-1A8G6_Thyroid	Thyroid	GTEX-1A8G6
GTEX-1A8G6_Lung	Lung	GTEX-1A8G6
GTEX-1A8G6_Esophagus	Esophagus	GTEX-1A8G6
GTEX-1A8G6_Stomach	Stomach	GTEX-1A8G6
GTEX-1A8G6_Heart	Heart	GTEX-1A8G6
GTEX-1A8G6_Pituitary	Pituitary	GTEX-1A8G6
GTEX-1A8G7_Blood	Blood	GTEX-1A8G7
GTEX-1A8G7_Skin	Skin	GTEX-1A8G7
GTEX-1A8G7_Brain	Brain	GTEX-1A8G7
GTEX-1A8G7_Adipose_Tissue	Adipose_Tissue	GTEX-1A8G7
GTEX-1A8G7_Muscle	Muscle	GTEX-1A8G7
GTEX-1A8G7_Blood_Vessel	Blood_Vessel	GTEX-1A8G7
GTEX-1A8G7_Nerve	Nerve	GTEX-1A8G7
GTEX-1A8G7_Thyroid	Thyroid	GTEX-1A8G7
GTEX-1A8G7_Liver	Liver	GTEX-1A8G7
GTEX-1A8G7_Breast	Breast	GTEX-1A8G7
GTEX-1A8G7_Pituitary	Pituitary	GTEX-1A8G7
GTEX-1AMEY_Blood	Blood	GTEX-1AMEY
GTEX-1AMEY_Skin	Skin	GTEX-1AMEY
GTEX-1AMEY_Thyroid	Thyroid	GTEX-1AMEY
GTEX-1AMEY_Esophagus	Esophagus	GTEX-1AMEY
GTEX-1AMEY_Adipose_Tissue	Adipose_Tissue	GTEX-1AMEY
GTEX-1AMEY_Uterus	Uterus	GTEX-1AMEY
GTEX-1AMEY_Blood_Vessel	Blood_Vessel	GTEX-1AMEY
GTEX-1AMEY_Ovary	Ovary	GTEX-1AMEY
GTEX-1AMEY_Breast	Breast	GTEX-1AMEY
GTEX-1AMEY_Salivary_Gland	Salivary_Gland	GTEX-1AMEY
GTEX-1AMEY_Stomach	Stomach	GTEX-1AMEY
GTEX-1AMEY_Muscle	Muscle	GTEX-1AMEY
GTEX-1AMEY_Nerve	Nerve	GTEX-1AMEY
GTEX-1AMEY_Colon	Colon	GTEX-1AMEY
GTEX-1AMFI_Blood	Blood	GTEX-1AMFI
GTEX-1AMFI_Skin	Skin	GTEX-1AMFI
GTEX-1AMFI_Esophagus	Esophagus	GTEX-1AMFI
GTEX-1AMFI_Blood_Vessel	Blood_Vessel	GTEX-1AMFI
GTEX-1AMFI_Thyroid	Thyroid	GTEX-1AMFI
GTEX-1AMFI_Adrenal_Gland	Adrenal_Gland	GTEX-1AMFI
GTEX-1AMFI_Pancreas	Pancreas	GTEX-1AMFI
GTEX-1AMFI_Liver	Liver	GTEX-1AMFI
GTEX-1AMFI_Spleen	Spleen	GTEX-1AMFI
GTEX-1AMFI_Adipose_Tissue	Adipose_Tissue	GTEX-1AMFI
GTEX-1AMFI_Stomach	Stomach	GTEX-1AMFI
GTEX-1AMFI_Ovary	Ovary	GTEX-1AMFI
GTEX-1AMFI_Vagina	Vagina	GTEX-1AMFI
GTEX-1AMFI_Colon	Colon	GTEX-1AMFI
GTEX-1AMFI_Small_Intestine	Small_Intestine	GTEX-1AMFI
GTEX-1AMFI_Muscle	Muscle	GTEX-1AMFI
GTEX-1AMFI_Nerve	Nerve	GTEX-1AMFI
GTEX-1AX8Z_Blood	Blood	GTEX-1AX8Z
GTEX-1AX8Z_Skin	Skin	GTEX-1AX8Z
GTEX-1AX8Z_Blood_Vessel	Blood_Vessel	GTEX-1AX8Z
GTEX-1AX8Z_Salivary_Gland	Salivary_Gland	GTEX-1AX8Z
GTEX-1AX8Z_Thyroid	Thyroid	GTEX-1AX8Z
GTEX-1AX8Z_Breast	Breast	GTEX-1AX8Z
GTEX-1AX8Z_Liver	Liver	GTEX-1AX8Z
GTEX-1AX8Z_Heart	Heart	GTEX-1AX8Z
GTEX-1AX8Z_Adipose_Tissue	Adipose_Tissue	GTEX-1AX8Z
GTEX-1AX8Z_Pancreas	Pancreas	GTEX-1AX8Z
GTEX-1AX8Z_Esophagus	Esophagus	GTEX-1AX8Z
GTEX-1AX8Z_Adrenal_Gland	Adrenal_Gland	GTEX-1AX8Z
GTEX-1AX8Z_Small_Intestine	Small_Intestine	GTEX-1AX8Z
GTEX-1AX8Z_Colon	Colon	GTEX-1AX8Z
GTEX-1AX8Z_Testis	Testis	GTEX-1AX8Z
GTEX-1AX8Z_Muscle	Muscle	GTEX-1AX8Z
GTEX-1AX8Z_Lung	Lung	GTEX-1AX8Z
GTEX-1AX8Z_Prostate	Prostate	GTEX-1AX8Z
GTEX-1AX9I_Blood	Blood	GTEX-1AX9I
GTEX-1AX9I_Skin	Skin	GTEX-1AX9I
GTEX-1AX9I_Brain	Brain	GTEX-1AX9I
GTEX-1AX9I_Adipose_Tissue	Adipose_Tissue	GTEX-1AX9I
GTEX-1AX9I_Muscle	Muscle	GTEX-1AX9I
GTEX-1AX9I_Nerve	Nerve	GTEX-1AX9I
GTEX-1AX9I_Thyroid	Thyroid	GTEX-1AX9I
GTEX-1AX9I_Breast	Breast	GTEX-1AX9I
GTEX-1AX9I_Lung	Lung	GTEX-1AX9I
GTEX-1AX9I_Blood_Vessel	Blood_Vessel	GTEX-1AX9I
GTEX-1AX9I_Heart	Heart	GTEX-1AX9I
GTEX-1AX9I_Esophagus	Esophagus	GTEX-1AX9I
GTEX-1AX9I_Liver	Liver	GTEX-1AX9I
GTEX-1AX9I_Testis	Testis	GTEX-1AX9I
GTEX-1AX9I_Prostate	Prostate	GTEX-1AX9I
GTEX-1AX9I_Colon	Colon	GTEX-1AX9I
GTEX-1AX9I_Pituitary	Pituitary	GTEX-1AX9I
GTEX-1AX9J_Blood	Blood	GTEX-1AX9J
GTEX-1AX9J_Skin	Skin	GTEX-1AX9J
GTEX-1AX9J_Muscle	Muscle	GTEX-1AX9J
GTEX-1AX9J_Adipose_Tissue	Adipose_Tissue	GTEX-1AX9J
GTEX-1AX9J_Blood_Vessel	Blood_Vessel	GTEX-1AX9J
GTEX-1AX9J_Nerve	Nerve	GTEX-1AX9J
GTEX-1AX9J_Adrenal_Gland	Adrenal_Gland	GTEX-1AX9J
GTEX-1AX9J_Heart	Heart	GTEX-1AX9J
GTEX-1AX9J_Breast	Breast	GTEX-1AX9J
GTEX-1AX9J_Testis	Testis	GTEX-1AX9J
GTEX-1AX9J_Prostate	Prostate	GTEX-1AX9J
GTEX-1AX9J_Lung	Lung	GTEX-1AX9J
GTEX-1AX9J_Pancreas	Pancreas	GTEX-1AX9J
GTEX-1AX9J_Esophagus	Esophagus	GTEX-1AX9J
GTEX-1AX9J_Thyroid	Thyroid	GTEX-1AX9J
GTEX-1AX9J_Colon	Colon	GTEX-1AX9J
GTEX-1AX9J_Stomach	Stomach	GTEX-1AX9J
GTEX-1AX9K_Blood	Blood	GTEX-1AX9K
GTEX-1AX9K_Skin	Skin	GTEX-1AX9K
GTEX-1AX9K_Adrenal_Gland	Adrenal_Gland	GTEX-1AX9K
GTEX-1AX9K_Spleen	Spleen	GTEX-1AX9K
GTEX-1AX9K_Blood_Vessel	Blood_Vessel	GTEX-1AX9K
GTEX-1AX9K_Heart	Heart	GTEX-1AX9K
GTEX-1AX9K_Thyroid	Thyroid	GTEX-1AX9K
GTEX-1AX9K_Lung	Lung	GTEX-1AX9K
GTEX-1AX9K_Adipose_Tissue	Adipose_Tissue	GTEX-1AX9K
GTEX-1AX9K_Esophagus	Esophagus	GTEX-1AX9K
GTEX-1AX9K_Prostate	Prostate	GTEX-1AX9K
GTEX-1AX9K_Colon	Colon	GTEX-1AX9K
GTEX-1AX9K_Testis	Testis	GTEX-1AX9K
GTEX-1AX9K_Pancreas	Pancreas	GTEX-1AX9K
GTEX-1AX9K_Salivary_Gland	Salivary_Gland	GTEX-1AX9K
GTEX-1AX9K_Nerve	Nerve	GTEX-1AX9K
GTEX-1AX9K_Muscle	Muscle	GTEX-1AX9K
GTEX-1AYCT_Blood	Blood	GTEX-1AYCT
GTEX-1AYCT_Skin	Skin	GTEX-1AYCT
GTEX-1AYCT_Thyroid	Thyroid	GTEX-1AYCT
GTEX-1AYCT_Blood_Vessel	Blood_Vessel	GTEX-1AYCT
GTEX-1AYCT_Heart	Heart	GTEX-1AYCT
GTEX-1AYCT_Lung	Lung	GTEX-1AYCT
GTEX-1AYCT_Testis	Testis	GTEX-1AYCT
GTEX-1AYCT_Adipose_Tissue	Adipose_Tissue	GTEX-1AYCT
GTEX-1AYCT_Pancreas	Pancreas	GTEX-1AYCT
GTEX-1AYCT_Stomach	Stomach	GTEX-1AYCT
GTEX-1AYCT_Esophagus	Esophagus	GTEX-1AYCT
GTEX-1AYCT_Colon	Colon	GTEX-1AYCT
GTEX-1AYCT_Nerve	Nerve	GTEX-1AYCT
GTEX-1AYD5_Blood	Blood	GTEX-1AYD5
GTEX-1AYD5_Skin	Skin	GTEX-1AYD5
GTEX-1AYD5_Adipose_Tissue	Adipose_Tissue	GTEX-1AYD5
GTEX-1AYD5_Spleen	Spleen	GTEX-1AYD5
GTEX-1AYD5_Pancreas	Pancreas	GTEX-1AYD5
GTEX-1AYD5_Blood_Vessel	Blood_Vessel	GTEX-1AYD5
GTEX-1AYD5_Esophagus	Esophagus	GTEX-1AYD5
GTEX-1AYD5_Lung	Lung	GTEX-1AYD5
GTEX-1AYD5_Colon	Colon	GTEX-1AYD5
GTEX-1AYD5_Muscle	Muscle	GTEX-1AYD5
GTEX-1AYD5_Salivary_Gland	Salivary_Gland	GTEX-1AYD5
GTEX-1B8KE_Blood	Blood	GTEX-1B8KE
GTEX-1B8KE_Skin	Skin	GTEX-1B8KE
GTEX-1B8KE_Heart	Heart	GTEX-1B8KE
GTEX-1B8KE_Blood_Vessel	Blood_Vessel	GTEX-1B8KE
GTEX-1B8KE_Thyroid	Thyroid	GTEX-1B8KE
GTEX-1B8KE_Pancreas	Pancreas	GTEX-1B8KE
GTEX-1B8KE_Adipose_Tissue	Adipose_Tissue	GTEX-1B8KE
GTEX-1B8KE_Adrenal_Gland	Adrenal_Gland	GTEX-1B8KE
GTEX-1B8KE_Prostate	Prostate	GTEX-1B8KE
GTEX-1B8KE_Breast	Breast	GTEX-1B8KE
GTEX-1B8KE_Stomach	Stomach	GTEX-1B8KE
GTEX-1B8KE_Testis	Testis	GTEX-1B8KE
GTEX-1B8KE_Colon	Colon	GTEX-1B8KE
GTEX-1B8KE_Esophagus	Esophagus	GTEX-1B8KE
GTEX-1B8KE_Small_Intestine	Small_Intestine	GTEX-1B8KE
GTEX-1B8KE_Muscle	Muscle	GTEX-1B8KE
GTEX-1B8KE_Nerve	Nerve	GTEX-1B8KE
GTEX-1B8KZ_Blood	Blood	GTEX-1B8KZ
GTEX-1B8KZ_Skin	Skin	GTEX-1B8KZ
GTEX-1B8KZ_Adrenal_Gland	Adrenal_Gland	GTEX-1B8KZ
GTEX-1B8KZ_Spleen	Spleen	GTEX-1B8KZ
GTEX-1B8KZ_Thyroid	Thyroid	GTEX-1B8KZ
GTEX-1B8KZ_Lung	Lung	GTEX-1B8KZ
GTEX-1B8KZ_Esophagus	Esophagus	GTEX-1B8KZ
GTEX-1B8KZ_Pancreas	Pancreas	GTEX-1B8KZ
GTEX-1B8KZ_Adipose_Tissue	Adipose_Tissue	GTEX-1B8KZ
GTEX-1B8KZ_Small_Intestine	Small_Intestine	GTEX-1B8KZ
GTEX-1B8KZ_Stomach	Stomach	GTEX-1B8KZ
GTEX-1B8KZ_Colon	Colon	GTEX-1B8KZ
GTEX-1B8KZ_Breast	Breast	GTEX-1B8KZ
GTEX-1B8KZ_Prostate	Prostate	GTEX-1B8KZ
GTEX-1B8KZ_Salivary_Gland	Salivary_Gland	GTEX-1B8KZ
GTEX-1B8KZ_Testis	Testis	GTEX-1B8KZ
GTEX-1B8KZ_Muscle	Muscle	GTEX-1B8KZ
GTEX-1B8KZ_Blood_Vessel	Blood_Vessel	GTEX-1B8KZ
GTEX-1B8KZ_Nerve	Nerve	GTEX-1B8KZ
GTEX-1B8L1_Blood	Blood	GTEX-1B8L1
GTEX-1B8L1_Skin	Skin	GTEX-1B8L1
GTEX-1B8L1_Brain	Brain	GTEX-1B8L1
GTEX-1B8L1_Adipose_Tissue	Adipose_Tissue	GTEX-1B8L1
GTEX-1B8L1_Blood_Vessel	Blood_Vessel	GTEX-1B8L1
GTEX-1B8L1_Heart	Heart	GTEX-1B8L1
GTEX-1B8L1_Lung	Lung	GTEX-1B8L1
GTEX-1B8L1_Liver	Liver	GTEX-1B8L1
GTEX-1B8L1_Esophagus	Esophagus	GTEX-1B8L1
GTEX-1B8L1_Adrenal_Gland	Adrenal_Gland	GTEX-1B8L1
GTEX-1B8L1_Stomach	Stomach	GTEX-1B8L1
GTEX-1B8L1_Thyroid	Thyroid	GTEX-1B8L1
GTEX-1B8L1_Colon	Colon	GTEX-1B8L1
GTEX-1B8L1_Testis	Testis	GTEX-1B8L1
GTEX-1B8L1_Breast	Breast	GTEX-1B8L1
GTEX-1B8L1_Muscle	Muscle	GTEX-1B8L1
GTEX-1B8L1_Nerve	Nerve	GTEX-1B8L1
GTEX-1B8L1_Pituitary	Pituitary	GTEX-1B8L1
GTEX-1B8SF_Blood	Blood	GTEX-1B8SF
GTEX-1B8SF_Skin	Skin	GTEX-1B8SF
GTEX-1B8SF_Brain	Brain	GTEX-1B8SF
GTEX-1B8SF_Nerve	Nerve	GTEX-1B8SF
GTEX-1B8SF_Muscle	Muscle	GTEX-1B8SF
GTEX-1B8SF_Adipose_Tissue	Adipose_Tissue	GTEX-1B8SF
GTEX-1B8SF_Thyroid	Thyroid	GTEX-1B8SF
GTEX-1B8SF_Blood_Vessel	Blood_Vessel	GTEX-1B8SF
GTEX-1B8SF_Lung	Lung	GTEX-1B8SF
GTEX-1B8SF_Heart	Heart	GTEX-1B8SF
GTEX-1B8SF_Salivary_Gland	Salivary_Gland	GTEX-1B8SF
GTEX-1B8SF_Testis	Testis	GTEX-1B8SF
GTEX-1B8SG_Blood	Blood	GTEX-1B8SG
GTEX-1B8SG_Skin	Skin	GTEX-1B8SG
GTEX-1B8SG_Brain	Brain	GTEX-1B8SG
GTEX-1B8SG_Adipose_Tissue	Adipose_Tissue	GTEX-1B8SG
GTEX-1B8SG_Muscle	Muscle	GTEX-1B8SG
GTEX-1B8SG_Nerve	Nerve	GTEX-1B8SG
GTEX-1B8SG_Blood_Vessel	Blood_Vessel	GTEX-1B8SG
GTEX-1B8SG_Heart	Heart	GTEX-1B8SG
GTEX-1B8SG_Thyroid	Thyroid	GTEX-1B8SG
GTEX-1B8SG_Breast	Breast	GTEX-1B8SG
GTEX-1B8SG_Liver	Liver	GTEX-1B8SG
GTEX-1B8SG_Pituitary	Pituitary	GTEX-1B8SG
GTEX-1B932_Blood	Blood	GTEX-1B932
GTEX-1B932_Skin	Skin	GTEX-1B932
GTEX-1B932_Adipose_Tissue	Adipose_Tissue	GTEX-1B932
GTEX-1B932_Nerve	Nerve	GTEX-1B932
GTEX-1B932_Blood_Vessel	Blood_Vessel	GTEX-1B932
GTEX-1B932_Muscle	Muscle	GTEX-1B932
GTEX-1B932_Salivary_Gland	Salivary_Gland	GTEX-1B932
GTEX-1B932_Lung	Lung	GTEX-1B932
GTEX-1B932_Breast	Breast	GTEX-1B932
GTEX-1B932_Thyroid	Thyroid	GTEX-1B932
GTEX-1B932_Heart	Heart	GTEX-1B932
GTEX-1B932_Liver	Liver	GTEX-1B932
GTEX-1B932_Pancreas	Pancreas	GTEX-1B932
GTEX-1B932_Esophagus	Esophagus	GTEX-1B932
GTEX-1B932_Colon	Colon	GTEX-1B932
GTEX-1B932_Uterus	Uterus	GTEX-1B932
GTEX-1B933_Blood	Blood	GTEX-1B933
GTEX-1B933_Skin	Skin	GTEX-1B933
GTEX-1B933_Brain	Brain	GTEX-1B933
GTEX-1B933_Nerve	Nerve	GTEX-1B933
GTEX-1B933_Blood_Vessel	Blood_Vessel	GTEX-1B933
GTEX-1B933_Muscle	Muscle	GTEX-1B933
GTEX-1B933_Adipose_Tissue	Adipose_Tissue	GTEX-1B933
GTEX-1B933_Heart	Heart	GTEX-1B933
GTEX-1B933_Lung	Lung	GTEX-1B933
GTEX-1B933_Thyroid	Thyroid	GTEX-1B933
GTEX-1B933_Liver	Liver	GTEX-1B933
GTEX-1B933_Pancreas	Pancreas	GTEX-1B933
GTEX-1B933_Esophagus	Esophagus	GTEX-1B933
GTEX-1B933_Ovary	Ovary	GTEX-1B933
GTEX-1B933_Breast	Breast	GTEX-1B933
GTEX-1B933_Pituitary	Pituitary	GTEX-1B933
GTEX-1B97I_Blood	Blood	GTEX-1B97I
GTEX-1B97I_Skin	Skin	GTEX-1B97I
GTEX-1B97I_Spleen	Spleen	GTEX-1B97I
GTEX-1B97I_Lung	Lung	GTEX-1B97I
GTEX-1B97I_Thyroid	Thyroid	GTEX-1B97I
GTEX-1B97I_Breast	Breast	GTEX-1B97I
GTEX-1B97I_Adipose_Tissue	Adipose_Tissue	GTEX-1B97I
GTEX-1B97I_Prostate	Prostate	GTEX-1B97I
GTEX-1B97I_Esophagus	Esophagus	GTEX-1B97I
GTEX-1B97I_Stomach	Stomach	GTEX-1B97I
GTEX-1B97I_Colon	Colon	GTEX-1B97I
GTEX-1B97I_Nerve	Nerve	GTEX-1B97I
GTEX-1B97I_Blood_Vessel	Blood_Vessel	GTEX-1B97I
GTEX-1B97I_Muscle	Muscle	GTEX-1B97I
GTEX-1B97J_Blood	Blood	GTEX-1B97J
GTEX-1B97J_Uterus	Uterus	GTEX-1B97J
GTEX-1B97J_Heart	Heart	GTEX-1B97J
GTEX-1B97J_Breast	Breast	GTEX-1B97J
GTEX-1B97J_Blood_Vessel	Blood_Vessel	GTEX-1B97J
GTEX-1B97J_Thyroid	Thyroid	GTEX-1B97J
GTEX-1B97J_Esophagus	Esophagus	GTEX-1B97J
GTEX-1B97J_Adipose_Tissue	Adipose_Tissue	GTEX-1B97J
GTEX-1B97J_Muscle	Muscle	GTEX-1B97J
GTEX-1B97J_Nerve	Nerve	GTEX-1B97J
GTEX-1B97J_Pancreas	Pancreas	GTEX-1B97J
GTEX-1B97J_Stomach	Stomach	GTEX-1B97J
GTEX-1B97J_Spleen	Spleen	GTEX-1B97J
GTEX-1B97J_Salivary_Gland	Salivary_Gland	GTEX-1B97J
GTEX-1B996_Blood	Blood	GTEX-1B996
GTEX-1B996_Skin	Skin	GTEX-1B996
GTEX-1B996_Brain	Brain	GTEX-1B996
GTEX-1B996_Adipose_Tissue	Adipose_Tissue	GTEX-1B996
GTEX-1B996_Muscle	Muscle	GTEX-1B996
GTEX-1B996_Nerve	Nerve	GTEX-1B996
GTEX-1B996_Blood_Vessel	Blood_Vessel	GTEX-1B996
GTEX-1B996_Lung	Lung	GTEX-1B996
GTEX-1B996_Heart	Heart	GTEX-1B996
GTEX-1B996_Pancreas	Pancreas	GTEX-1B996
GTEX-1B996_Liver	Liver	GTEX-1B996
GTEX-1B996_Esophagus	Esophagus	GTEX-1B996
GTEX-1B996_Adrenal_Gland	Adrenal_Gland	GTEX-1B996
GTEX-1B996_Testis	Testis	GTEX-1B996
GTEX-1B996_Colon	Colon	GTEX-1B996
GTEX-1B996_Pituitary	Pituitary	GTEX-1B996
GTEX-1BAJH_Blood	Blood	GTEX-1BAJH
GTEX-1BAJH_Skin	Skin	GTEX-1BAJH
GTEX-1BAJH_Brain	Brain	GTEX-1BAJH
GTEX-1BAJH_Muscle	Muscle	GTEX-1BAJH
GTEX-1BAJH_Blood_Vessel	Blood_Vessel	GTEX-1BAJH
GTEX-1BAJH_Nerve	Nerve	GTEX-1BAJH
GTEX-1BAJH_Adipose_Tissue	Adipose_Tissue	GTEX-1BAJH
GTEX-1BAJH_Prostate	Prostate	GTEX-1BAJH
GTEX-1BAJH_Testis	Testis	GTEX-1BAJH
GTEX-1BAJH_Breast	Breast	GTEX-1BAJH
GTEX-1BAJH_Thyroid	Thyroid	GTEX-1BAJH
GTEX-1BAJH_Heart	Heart	GTEX-1BAJH
GTEX-1BAJH_Lung	Lung	GTEX-1BAJH
GTEX-1BAJH_Liver	Liver	GTEX-1BAJH
GTEX-1BAJH_Esophagus	Esophagus	GTEX-1BAJH
GTEX-1BAJH_Colon	Colon	GTEX-1BAJH
GTEX-1BAJH_Small_Intestine	Small_Intestine	GTEX-1BAJH
GTEX-1BAJH_Adrenal_Gland	Adrenal_Gland	GTEX-1BAJH
GTEX-1BAJH_Pituitary	Pituitary	GTEX-1BAJH
GTEX-1C2JI_Blood	Blood	GTEX-1C2JI
GTEX-1C2JI_Skin	Skin	GTEX-1C2JI
GTEX-1C2JI_Thyroid	Thyroid	GTEX-1C2JI
GTEX-1C2JI_Blood_Vessel	Blood_Vessel	GTEX-1C2JI
GTEX-1C2JI_Heart	Heart	GTEX-1C2JI
GTEX-1C2JI_Adipose_Tissue	Adipose_Tissue	GTEX-1C2JI
GTEX-1C2JI_Pancreas	Pancreas	GTEX-1C2JI
GTEX-1C2JI_Esophagus	Esophagus	GTEX-1C2JI
GTEX-1C2JI_Colon	Colon	GTEX-1C2JI
GTEX-1C2JI_Muscle	Muscle	GTEX-1C2JI
GTEX-1C475_Blood	Blood	GTEX-1C475
GTEX-1C475_Skin	Skin	GTEX-1C475
GTEX-1C475_Adrenal_Gland	Adrenal_Gland	GTEX-1C475
GTEX-1C475_Thyroid	Thyroid	GTEX-1C475
GTEX-1C475_Adipose_Tissue	Adipose_Tissue	GTEX-1C475
GTEX-1C475_Ovary	Ovary	GTEX-1C475
GTEX-1C475_Vagina	Vagina	GTEX-1C475
GTEX-1C475_Uterus	Uterus	GTEX-1C475
GTEX-1C475_Esophagus	Esophagus	GTEX-1C475
GTEX-1C475_Stomach	Stomach	GTEX-1C475
GTEX-1C475_Spleen	Spleen	GTEX-1C475
GTEX-1C475_Breast	Breast	GTEX-1C475
GTEX-1C475_Small_Intestine	Small_Intestine	GTEX-1C475
GTEX-1C475_Colon	Colon	GTEX-1C475
GTEX-1C475_Muscle	Muscle	GTEX-1C475
GTEX-1C475_Nerve	Nerve	GTEX-1C475
GTEX-1C475_Blood_Vessel	Blood_Vessel	GTEX-1C475
GTEX-1C4CL_Blood	Blood	GTEX-1C4CL
GTEX-1C4CL_Skin	Skin	GTEX-1C4CL
GTEX-1C4CL_Blood_Vessel	Blood_Vessel	GTEX-1C4CL
GTEX-1C4CL_Muscle	Muscle	GTEX-1C4CL
GTEX-1C4CL_Adipose_Tissue	Adipose_Tissue	GTEX-1C4CL
GTEX-1C4CL_Spleen	Spleen	GTEX-1C4CL
GTEX-1C4CL_Thyroid	Thyroid	GTEX-1C4CL
GTEX-1C4CL_Lung	Lung	GTEX-1C4CL
GTEX-1C4CL_Pancreas	Pancreas	GTEX-1C4CL
GTEX-1C4CL_Esophagus	Esophagus	GTEX-1C4CL
GTEX-1C4CL_Colon	Colon	GTEX-1C4CL
GTEX-1C4CL_Testis	Testis	GTEX-1C4CL
GTEX-1C4CL_Salivary_Gland	Salivary_Gland	GTEX-1C4CL
GTEX-1C64N_Blood	Blood	GTEX-1C64N
GTEX-1C64N_Skin	Skin	GTEX-1C64N
GTEX-1C64N_Brain	Brain	GTEX-1C64N
GTEX-1C64N_Muscle	Muscle	GTEX-1C64N
GTEX-1C64N_Nerve	Nerve	GTEX-1C64N
GTEX-1C64N_Blood_Vessel	Blood_Vessel	GTEX-1C64N
GTEX-1C64N_Heart	Heart	GTEX-1C64N
GTEX-1C64N_Thyroid	Thyroid	GTEX-1C64N
GTEX-1C64N_Adipose_Tissue	Adipose_Tissue	GTEX-1C64N
GTEX-1C64N_Colon	Colon	GTEX-1C64N
GTEX-1C64N_Testis	Testis	GTEX-1C64N
GTEX-1C64N_Salivary_Gland	Salivary_Gland	GTEX-1C64N
GTEX-1C64N_Pituitary	Pituitary	GTEX-1C64N
GTEX-1C64O_Blood	Blood	GTEX-1C64O
GTEX-1C64O_Skin	Skin	GTEX-1C64O
GTEX-1C64O_Adipose_Tissue	Adipose_Tissue	GTEX-1C64O
GTEX-1C64O_Muscle	Muscle	GTEX-1C64O
GTEX-1C64O_Nerve	Nerve	GTEX-1C64O
GTEX-1C64O_Blood_Vessel	Blood_Vessel	GTEX-1C64O
GTEX-1C64O_Salivary_Gland	Salivary_Gland	GTEX-1C64O
GTEX-1C64O_Breast	Breast	GTEX-1C64O
GTEX-1C64O_Heart	Heart	GTEX-1C64O
GTEX-1C64O_Lung	Lung	GTEX-1C64O
GTEX-1C64O_Pancreas	Pancreas	GTEX-1C64O
GTEX-1C64O_Spleen	Spleen	GTEX-1C64O
GTEX-1C64O_Esophagus	Esophagus	GTEX-1C64O
GTEX-1C64O_Prostate	Prostate	GTEX-1C64O
GTEX-1C64O_Testis	Testis	GTEX-1C64O
GTEX-1C64O_Stomach	Stomach	GTEX-1C64O
GTEX-1C64O_Colon	Colon	GTEX-1C64O
GTEX-1C64O_Small_Intestine	Small_Intestine	GTEX-1C64O
GTEX-1C6VQ_Blood	Blood	GTEX-1C6VQ
GTEX-1C6VQ_Skin	Skin	GTEX-1C6VQ
GTEX-1C6VQ_Brain	Brain	GTEX-1C6VQ
GTEX-1C6VQ_Adipose_Tissue	Adipose_Tissue	GTEX-1C6VQ
GTEX-1C6VQ_Muscle	Muscle	GTEX-1C6VQ
GTEX-1C6VQ_Breast	Breast	GTEX-1C6VQ
GTEX-1C6VQ_Thyroid	Thyroid	GTEX-1C6VQ
GTEX-1C6VQ_Nerve	Nerve	GTEX-1C6VQ
GTEX-1C6VQ_Blood_Vessel	Blood_Vessel	GTEX-1C6VQ
GTEX-1C6VQ_Heart	Heart	GTEX-1C6VQ
GTEX-1C6VQ_Liver	Liver	GTEX-1C6VQ
GTEX-1C6VQ_Pancreas	Pancreas	GTEX-1C6VQ
GTEX-1C6VQ_Esophagus	Esophagus	GTEX-1C6VQ
GTEX-1C6VQ_Spleen	Spleen	GTEX-1C6VQ
GTEX-1C6VQ_Prostate	Prostate	GTEX-1C6VQ
GTEX-1C6VQ_Colon	Colon	GTEX-1C6VQ
GTEX-1C6VQ_Pituitary	Pituitary	GTEX-1C6VQ
GTEX-1C6VR_Blood	Blood	GTEX-1C6VR
GTEX-1C6VR_Brain	Brain	GTEX-1C6VR
GTEX-1C6VR_Skin	Skin	GTEX-1C6VR
GTEX-1C6VR_Thyroid	Thyroid	GTEX-1C6VR
GTEX-1C6VR_Lung	Lung	GTEX-1C6VR
GTEX-1C6VR_Salivary_Gland	Salivary_Gland	GTEX-1C6VR
GTEX-1C6VR_Adipose_Tissue	Adipose_Tissue	GTEX-1C6VR
GTEX-1C6VR_Testis	Testis	GTEX-1C6VR
GTEX-1C6VR_Muscle	Muscle	GTEX-1C6VR
GTEX-1C6VR_Nerve	Nerve	GTEX-1C6VR
